,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,Campaign Number
201193591.0,11.1989617359,0.0277292808,0.004082611686429621,0.009494921017571043,0.00985525785876771,0.009300122330309512,0.010331584145629845,16.5007949809,0.0274553233,,0.013937962712569276,0.00936590219082422,0.009969106877354974,0.013830606884889867,17.3959725463,0.019408346,,0.015624542942129428,0.006313380082003387,0.009969106877354974,0.007658439160858735,13.3424833649,0.0193808574,,0.01210320233692024,0.009969106877354974,0.005950345722265826,0.006757693728590562,15.6932382451,0.0165778674,,0.013671387051389044,0.009455758566295663,,0.005950345722265826,0.0,1.0
201644790.0,9.707257881,0.0110659696,0.0067089003213566005,0.005550284314375089,0.003854297195480631,0.00422378540648604,0.003190393721213164,15.6932382451,0.0104304573,,0.004286360866860248,0.005550284314375089,0.00276645878397086,0.0034461003998503695,10.2667005334,0.010242098,0.0033325347206181093,0.001213444224768846,0.0024618499562861266,0.003109375814815464,0.002855706381828384,10.8210395795,0.0101937383,,0.0011254585301381263,0.0024618499562861266,0.0034373479588222307,0.0014304131123963637,14.8227210438,0.0089926277,,0.0017465848527820997,0.001213444224768846,0.0018040000254368924,0.0034373479588222307,0.0,1.0
201565020.0,13.5683115139,0.7893505082,,0.05804613716293797,0.010226103814087093,0.003414528299332518,0.001494725983793954,12.9126523749,0.5848552808,,0.03079617725640558,0.004113034391227588,0.002651739313351138,0.0010959168563934533,14.2941165522,0.5487922614,,0.016813653688865688,0.0108871529221109,0.003414528299332518,0.001494725983793954,15.101960553,0.1637981551,,0.02963841030833896,0.0108871529221109,0.003721238845694802,0.001494725983793954,12.2235309098,0.1618842994,,0.029063294268046755,0.003721238845694802,,0.0010959168563934533,0.0,1.0
201434469.0,0.9817125706,0.2805085024,0.0038719287143416607,0.0017799884406724,0.001719548403612995,0.000582713188261687,0.0008153117080627515,1.1434450455,0.2398786633,0.0009673275194424523,0.004442628155879402,0.0007549533096682326,0.000582713188261687,0.0004246210968453413,0.90471181,0.0524537433,0.002225268853222085,0.0017799884406724,0.00042172778068346465,0.0002198335193621236,0.0002508677178816653,1.3358985108,0.0367987012,0.0014200216250849357,0.008421080641614398,0.0007549533096682326,0.0003823260144927629,0.0005548781499943101,1.210799732,0.027352038,0.00047240976174798096,0.004442628155879402,0.0007549533096682326,,5.236531788276763e-05,0.0,1.0
201774941.0,7.7020589504,0.0173197137,0.012610715877454144,0.00607057503747495,0.00567796363054837,0.00438567363851407,0.004724959937022715,10.2667005334,0.0157317578,0.004353307114874325,0.011370188238933312,0.00607057503747495,0.00567796363054837,0.005265601066335093,8.8499389246,0.0147209722,0.008220891167187092,0.002818113285246447,0.00567796363054837,0.005265601066335093,0.002539226463376313,14.1678043021,0.0126107159,,0.006642826193353966,0.002818113285246447,0.00607057503747495,0.00567796363054837,5.7846371703,0.0113701882,0.005704426533930212,0.001101322634859504,,0.006672533142253229,0.006672533142253229,0.0,1.0
201182911.0,1.9927087793,0.1577648049,0.027613529461558015,0.12928902203568673,0.1135388291402512,0.10500464604224463,0.09364411887383096,0.1660904533,0.0832494476,0.0009412739752264834,0.024508212944663075,0.0025741171772428995,0.000587533746452104,,0.1423741282,0.0667466944,0.0009698460877907613,0.011213566921559745,0.0005737517738858967,,,0.1245748246,0.0557673904,0.0008578912501657725,0.004239388656584173,0.0005192481019794792,,,0.1107314232,0.0435291661,0.0011272277392274637,0.0014277825929417919,,,,1.0,1.0
201698669.0,0.3147374527,0.6959063601,0.28308627588987095,0.003681780818835969,0.0025226760521389747,0.0020218988038035236,,0.1049130504,0.0167250208,0.0008729629222749543,0.000961602158618491,,,,0.4396013262,0.0025537702,0.00015723802751570022,0.0005464253251644585,0.0010032163046506145,0.0005853247085633188,0.002416620426140097,0.0689141274,0.0025316203,0.0010032163046506145,,,,,0.045055251,0.0024816671,0.002416620426140097,,,,,1.0,1.0
201159302.0,17.586791243,0.0264023464,,0.0034936678163246383,0.013236422009657868,0.01673828468209525,0.011760656416184822,11.8617941431,0.023131895,,0.00637362079421208,0.011760656416184822,0.009558719245774207,0.008511017556328718,16.6723834748,0.0225910866,,0.003951570795801118,0.010029000255968073,0.005469972560729079,0.009558719245774207,18.607321978,0.0219926329,,0.0019136986219884411,0.007369504705477758,0.010665031979879652,0.005469972560729079,12.5096512518,0.0183563017,,0.007369504705477758,,0.009055890360036793,0.009055890360036793,0.0,1.0
201676716.0,10.6062865982,0.0202333028,0.006379575815639097,0.0035787943650227266,0.0031770547416463016,0.005794211919402221,0.00487526437109241,11.1989617359,0.0120451402,0.005420455048298023,0.0035787943650227266,0.002172540945594437,0.0038478062773527216,0.00487526437109241,10.0731899265,0.0116007761,0.009428648242747846,0.0025055299075640394,0.0038478062773527216,0.00487526437109241,0.004578736569709193,16.8475780976,0.0110515322,,0.007991432888364694,0.0035128523762478774,0.0025055299075640394,0.0038087409507377577,16.0065862148,0.0099473796,,0.004087630408413487,0.0035128523762478774,0.0020768781684745493,0.0038478062773527216,0.0,1.0
201928270.0,0.325603511,0.8718654301,0.08622662787116124,0.000976948050006422,0.0027165032910044535,0.0020850813087691118,,0.4846489138,0.0049590068,0.0007575414455135997,0.0016136171329684211,0.0017942858552436071,0.0020874883648668552,0.0033160025164281326,0.1405888593,0.002407942,0.0010744465486803667,0.0021035747753403934,0.0020850813087691118,,,0.1084616865,0.0020874884,0.0014354810627635018,0.0007475408667516481,,,,0.0445296818,0.0020850813,0.0008029539206469983,,,,,1.0,1.0
201921381.0,0.5601860041,0.6539575718,0.13836902158935435,0.054606858089053543,0.03375450672973938,0.01010721787917785,0.0023789786133901715,0.1867304614,0.0423150773,0.0007283415926722957,0.002114950636101929,0.0023789786133901715,0.002224132997752599,0.002224132997752599,0.1120391377,0.0129247569,0.00655652694423672,0.0019852509656852952,0.002224132997752599,,,0.2451464996,0.0065565269,0.00164375394120006,0.0024214617232677913,0.006394599937379747,0.00014000978984931312,0.0019852509656852952,1.959627559,0.0034163805,0.0003493646464688415,0.0013847620134821766,0.0013738926981810221,0.0007978269791683483,0.000823555043095397,1.0,1.0
201552030.0,0.3115873762,0.9173289225,0.027470443686778034,0.10014950389650919,0.015261064569507134,0.002401732383319231,,0.1038596495,0.0083381362,0.00038287615566389777,0.0018997062714839837,,,,0.1719140237,0.0032066163,0.00020872776278968333,0.002490798363804273,0.0018997062714839837,0.0025537200721413356,,0.4271857405,0.002944579,0.00015210189684860645,0.00031105884602363116,0.0005698887934411181,0.002490798363804273,0.002490798363804273,0.0715593277,0.0026236387,0.000495924440067191,,,,,1.0,1.0
201417392.0,18.1852193886,0.0578290187,,0.02147603468682421,0.010525860781653995,0.02060015730502087,0.016302574295136558,14.0437048551,0.0572824916,,0.012712787157079939,0.02060015730502087,0.015926088771654204,0.02151910355757972,17.2092502129,0.0394723684,,0.02147603468682421,0.009274558123191,0.02060015730502087,0.015621312964969958,14.8227210438,0.03932834,,0.019595051591372,0.009274558123191,0.016302574295136558,0.015621312964969958,19.2785420223,0.0374747886,,0.017930573639920445,0.0020991135572153824,0.009274558123191,0.016302574295136558,0.0,1.0
201330013.0,14.5536204969,0.6589038047,,0.013296361935981315,0.004223620643923298,0.007226165219971881,0.0048020143791678545,13.8019157846,0.5010538008,,0.005217040778260685,0.004038319527921466,0.0048020143791678545,0.0019575096191082075,15.3919230384,0.5001910835,,0.012471610585292024,0.004038319527921466,0.0027146896538727586,0.0032657386229905327,13.1240494215,0.215463445,,0.002080617862234457,0.0027146896538727586,0.0032657386229905327,0.0016853845836343928,16.3327024096,0.1748219025,,0.026086282293443352,0.0022670012131393944,0.001964972045332308,,0.0,1.0
201610811.0,0.2822916207,0.9698763789,0.015472167280580961,0.0032615570509975083,0.003205295030589429,,,0.0656117089,0.0032615571,0.0004996514520910432,,,,,0.0427373448,0.003205295,0.0031837108904783397,,,,,0.3326921911,0.0028712298,0.0002757329518576631,0.0004981411720603933,0.0028708537439296835,0.0024680674011966536,0.0024680674011966536,0.9320609399,0.0028339672,0.00021504724078333067,0.0002127525755056618,0.0002030474111809093,0.0003031493886256846,0.002773389182982325,1.0,1.0
201571821.0,0.2461627422,0.0235401475,0.01082508238043566,0.004334951081006917,0.0018333223269033623,0.0014439564740275595,0.0016745838861448896,9.4220270154,0.0170927539,0.014491207184298496,0.005452426141203573,0.013968449079576777,0.009323518455418397,0.009355995138312078,20.0,0.0144912072,,0.008127805811427143,0.005452794076110681,0.005452426141203573,0.0029862764755031537,0.8946155092,0.0119215102,0.009355995138312078,0.00630036538658195,0.006287391116367272,0.003575402669615702,0.0033704716590849,2.8318577544,0.0113668797,0.005452426141203573,0.007235731116247706,0.00869889102183607,0.00613090566971424,0.00858854963760163,0.0,1.0
201562530.0,3.3183255846,0.0743691698,0.020314334099612835,0.04479456015732863,0.014186516622038707,0.02120255928997674,0.009132656739547019,3.1488785928,0.0580062866,0.020314334099612835,0.03848746842157568,0.021898191139652592,0.013373925917935665,0.006238295293283612,3.5224562433,0.0497039273,0.02468931805899357,0.01581349956222666,0.015006635927480657,0.021898191139652592,0.007386812544661732,2.8984096073,0.0400900589,0.020764017013362324,0.03848746842157568,0.021898191139652592,0.005655611294127902,0.0056048352522592975,2.73990881,0.0340211165,0.020764017013362324,0.01738193529785642,,,0.006250282909805006,0.0,1.0
201843069.0,1.0969607112,0.143969479,0.009419144876750538,0.12622201750738854,0.11635884231972743,0.0886164202390065,0.06579826945961008,0.0913968456,0.0404551461,0.0024979993002501527,0.002831624281370195,,,,0.3655353972,0.0369874238,0.0034804936227172726,0.0024979993002501527,0.023075695245375307,0.018389694102215817,0.025808131208091,0.2193545439,0.0293005967,0.0026446845809556785,0.018389694102215817,0.025808131208091,0.005461544472845498,0.0013138125006265304,0.0783389826,0.0258081312,0.02371423345791698,0.00011435280606921357,,,,1.0,1.0
201908974.0,17.7818425988,0.1495957242,,0.027001797502093715,0.014847197970378322,0.008879185450324725,0.0038678022571631576,18.8258077168,0.1288033037,,0.027001797502093715,0.014847197970378322,0.012961616115251364,0.0038678022571631576,16.8475780976,0.1195710987,,0.021947556700131314,0.014847197970378322,0.003559337710256184,0.0038678022571631576,20.0,0.0915420677,,0.027001797502093715,0.015175693271890809,0.012872865024912987,0.0019448821985852082,16.0065862148,0.0558950709,,0.021947556700131314,0.012872865024912987,,0.001497082972215634,0.0,1.0
201222038.0,11.121280139,0.0354666162,0.008197589229790017,0.006840858337994817,0.007534466804270532,0.00910807317805049,0.010262799198129663,0.2452590009,0.0276845441,0.01090695001931359,0.007987790752431745,0.0025566107890844887,0.0018414270711559486,0.0015625398534396201,16.0065862148,0.020507757,,0.009633739403819938,0.006840858337994817,0.004477862168636412,0.00910807317805049,10.5365840273,0.0158743657,0.008197589229790017,0.0031219950447553893,0.00620610481216123,0.00910807317805049,0.010187200478123892,1.5855954809,0.0124949148,0.00910807317805049,0.008731358490940816,0.00781736315809215,0.005204220970558381,0.006283641171520424,0.0,1.0
201571675.0,15.101960553,0.0218906026,,0.013649900714055458,0.012176061842866574,0.019616231276254628,0.014102659540775185,3.5774743678,0.0196162313,0.013625804016602249,0.011884112977792375,0.0071399681104338175,0.008262262935396416,0.008850086612350299,3.976780795,0.015979545,0.013649900714055458,0.009789935001269746,0.005259284620599444,0.007156954674426314,0.007021503713412826,20.0,0.0157148205,,0.013750579377194474,0.010335256181806302,0.013054556570272205,0.013072726135187838,3.2576448481,0.0141026595,0.011474078132834471,0.010671259587564283,0.005829982104643582,0.006283250453148174,0.008850086612350299,0.0,1.0
201711578.0,7.0578612653,0.6299575952,0.11388812404950964,0.006770115131338741,0.0021755453391455863,0.002241018158029481,0.0016225950986049852,7.451486455,0.1909551722,0.13246902321281034,0.006770115131338741,0.00379619449140788,0.002306806814498689,0.0018022605277803765,6.7037360335,0.1555084289,0.09141345858735613,0.004128249145195314,0.002306806814498689,0.0018022605277803765,0.0018283618392456469,16.8475780976,0.1324690232,,0.046105036972366044,0.03673564471172186,0.005602365518974142,0.0030565631612311434,16.0065862148,0.113888124,,0.046105036972366044,0.009653718848935759,0.005565325139971151,0.0030565631612311434,0.0,1.0
201356556.0,13.8019157846,0.8086057125,,0.05896361882697403,0.010385756703912634,0.006542558584669481,0.00244889431758444,14.5536204969,0.6158428343,,0.04299815598933198,0.015043899107595007,0.006542558584669481,0.0015723798352477829,13.1240494215,0.5972030012,,0.05896361882697403,0.006542558584669481,0.0011653979492327793,0.0036002376275069293,15.3919230384,0.2496590698,,0.014696738585345872,0.018440839663951977,0.006542558584669481,0.0009522576423788176,12.4128010344,0.1550714627,,0.05896361882697403,0.0006078111645795793,,0.0036002376275069293,0.0,1.0
201630905.0,19.0494853032,0.0304163007,,0.01138962509835077,0.012326432185660473,0.0034881076397415335,0.008091217163871577,17.9812690236,0.0269082307,,0.014943306303790689,0.011640702991935583,0.006035871866964863,0.006035871866964863,17.0264937368,0.0196506294,,0.014943306303790689,0.008340384814747378,0.006035871866964863,0.0024379662609860424,16.168,0.0145169748,,0.012133242156597297,0.0019674243209909445,0.004383610619149295,0.003262913928902173,7.3828613178,0.0121332422,0.010545816163118038,,0.004965127200537583,0.008583835801825288,0.007869978405082885,0.0,1.0
201446898.0,15.2455631874,0.0366485334,,0.010942628128104813,0.004684258184619737,0.00310639377788885,0.0024705258520063725,16.168,0.0255314274,,0.010942628128104813,0.002286043899548583,0.00310639377788885,0.0024705258520063725,14.4227013221,0.0204111651,,0.004990990635380779,0.00310639377788885,0.0017387028081909562,0.0017080489564651692,12.4128010344,0.0134587001,,0.004990990635380779,0.00310639377788885,0.0013701426314653912,0.004257851811004107,1.8704668008,0.0131861539,0.0013701426314653912,0.00886629175116456,0.00666031911458036,0.004954350064332595,0.005673666790894686,0.0,1.0
201615127.0,13.9217605685,0.4570053209,,0.010366130122195174,0.005919893858851174,0.0040582624807548,0.0040582624807548,13.2323650022,0.3624359718,,0.010366130122195174,0.0034573281095523997,0.0040582624807548,0.001211186383645513,14.6869382291,0.3312025492,,0.012352553474552913,0.005919893858851174,0.0034573281095523997,0.0040582624807548,12.5096512518,0.1398409358,,0.010366130122195174,0.0034573281095523997,0.0040582624807548,0.001211186383645513,15.5411202849,0.1203662776,,0.020437742206246414,0.005919893858851174,0.0005384195570875492,,0.0,1.0
201546971.0,14.1678043021,0.0321716719,,0.006564877979362885,0.005191714864832135,0.015888567430267075,0.0054915134823440735,14.961037949,0.021463883,,0.006564877979362885,0.005696320463957972,0.01578140959641966,0.015888567430267075,13.4544498949,0.0214126543,,0.003079595380380839,0.0034773428177338472,0.015888567430267075,0.0026470869897384504,0.243767422,0.0177341112,0.00866130006526873,0.004169221840690265,0.0025708547819860606,0.0015334727086792,0.0012972679819465208,9.1530797101,0.0171464001,0.009205337183866543,0.0030967257001155725,0.004215538368028335,0.0023830746475729733,0.01139765998527566,0.0,1.0
201716883.0,0.5557042939,0.6406000487,0.0005770391094244372,0.1571139437666765,0.06504038224264601,0.020217655170459148,0.0060629309976630175,0.5859656057,0.0051389502,0.0005770391094244372,0.0010742863506054588,0.0004965840450304013,0.0015362163639099091,0.0009330927726559653,0.5277193889,0.0039400782,0.0003296475808061088,0.0008813927283390678,0.0033077517715645447,0.0009330927726559653,0.0022749140928287562,0.4389994895,0.0032898396,0.0010485946379940377,0.0008813927283390678,0.0015362163639099091,0.0022749140928287562,0.00214287158225512,0.0712445249,0.0024240759,0.0015362163639099091,,,,,0.0,1.0
201893576.0,0.9299430698,0.2086555892,0.06749711224163626,0.17726987968924576,0.1462241295088854,0.10917033094587926,0.07337308211991442,0.0774833636,0.0442149126,0.003952794363620752,0.0014094194980741749,,,,0.0664162214,0.0277672486,0.009515741133455198,,,,,0.0581133406,0.0145263287,0.006501711861955697,,,,,0.3098661448,0.0142416007,0.0037510461258392232,0.003952794363620752,0.006548720110484085,0.004487596350644431,0.0017318798437921544,1.0,1.0
201914571.0,19.2785420223,0.0222380028,,0.008331462875937314,0.006275109682159178,0.0077944407127182565,0.011746677091139555,0.2454467327,0.0203253082,0.011106340502688541,0.0043370539522170305,0.0035307866526261816,0.002845876565518776,0.003163067275427284,3.1182573035,0.0166333272,0.006275109682159178,0.0078539655948322,0.01494215307308441,0.011840200422583227,0.010734703179817125,18.1852193886,0.0166088885,,0.006393187893247888,0.006275109682159178,0.004761180153393427,0.007806351780348579,2.9681648302,0.0157635853,0.006275109682159178,0.005086524728577974,0.01494215307308441,0.006731234359422789,0.008768999447180233,0.0,1.0
201476362.0,0.312254901,0.9146111682,0.012073008078663803,0.10970150459289371,0.019109732838835724,0.002779960375521205,,0.5707384865,0.0033181879,8.141052985728631e-05,0.00024825112493017445,0.0023987521945314253,0.0004361431642416629,0.0014754047258284156,0.0686720869,0.0030729713,0.00021243893507327637,,,,,0.0953880775,0.0030523617,0.0023987521945314253,0.0029720336079931205,,,,0.0451554974,0.0029720336,0.0027232770692362154,,,,,1.0,1.0
201768602.0,18.8258077168,0.0624691451,,0.00445544297406862,0.0055427655455967196,0.007131025926003073,0.007547493594713884,17.7818425988,0.0583830573,,0.005833140950858887,0.007692586645043103,0.0025636396776266305,0.008942153895787256,20.0,0.0559217445,,0.0036948317509617958,0.009363998988236444,0.007692586645043103,0.0025636396776266305,16.8475780976,0.046287647,,0.009415146161481617,0.007692586645043103,0.0006557754067766486,0.008942153895787256,16.0065862148,0.0295972748,,0.009415146161481617,0.0060766187472029096,,0.009957754132172097,0.0,1.0
