,epic,DJA_period,SJH_period,class,probability
0,211137540,19.716591,20.0, Noise,0.6348600000000001
0,210813053,19.716545999999997,13.92176057, Noise,0.694647
0,210883161,18.484281,15.69323825, Noise,0.529646
0,210722280,14.25295,20.0, Noise,0.657888
0,210478572,4.3017970000000005,11.86179414,OTHPER,0.530045
0,211127395,1.511814,0.756570911,OTHPER,0.5772229999999999
0,210489262,8.099897,14.5536205, Noise,0.554055
0,210406869,0.40863299999999997,0.415236999,  GDOR,0.589959
0,211008758,19.393321,10.74849545, Noise,0.62408
0,210797797,11.374949,20.0,OTHPER,0.586084
0,210346054,18.484282999999998,20.0, Noise,0.758776
0,211111492,17.144858,17.58679124, Noise,0.627571
0,210680544,13.292044,19.51317428, Noise,0.797118
0,210653320,8.510769999999999,20.0,OTHPER,0.570785
0,210519207,19.716613,16.00658621, Noise,0.702278
0,210412318,14.426787,14.42270132,OTHPER,0.5796100000000001
0,210835181,19.71656,20.0, Noise,0.8778799999999999
0,210617543,12.195847,20.0, Noise,0.506007
0,210759873,10.111055,10.26670053,OTHPER,0.9519719999999999
0,211047173,19.716563,10.82103958, Noise,0.603529
0,210959691,19.393328,20.0, Noise,0.7818039999999999
0,211058748,16.205406,20.0, Noise,0.575348
0,211059650,2.942772,1.4666575000000002,OTHPER,0.54209
0,210699352,12.322832,0.73405562,OTHPER,0.503606
0,210898398,10.853152,17.20925021,OTHPER,0.5871569999999999
0,210384744,0.056864,0.05996516599999999, DSCUT,0.969874
0,211057879,9.858289,16.168, Noise,0.594679
0,211187562,8.047587,3.947407647,OTHPER,0.613843
0,210510019,19.702983,20.0, Noise,0.78325
0,210696161,14.426788,20.0, Noise,0.757522
0,210699160,18.484288,19.27854202,OTHPER,0.706212
0,211132306,10.286914,20.0, Noise,0.5874199999999999
0,210992003,9.03048,9.049751361,OTHPER,0.880639
0,210731985,10.953631,10.67691752,OTHPER,0.55385
0,210431651,14.426792,16.847578100000003,OTHPER,0.5929800000000001
0,211093307,2.577334,1.9912672359999999,OTHPER,0.624351
0,211057608,19.716561,11.19896174,OTHPER,0.7873359999999999
0,210437218,15.767843,17.58679124, Noise,0.675683
0,210747313,15.145632999999998,17.39597255, Noise,0.8899530000000001
0,210427422,19.716555,12.91265237, Noise,0.5062840000000001
0,210774847,4.162598,0.049478163,OTHPER,0.681646
0,211040751,6.956378,16.67238347, Noise,0.53788
0,210544867,14.787405999999999,20.0, Noise,0.633259
0,211041649,15.56574,2.309679554, Noise,0.657035
0,210983198,0.776752,0.777106337,OTHPER,0.846325
0,210485408,7.347788,7.665236052000001,OTHPER,0.61305
0,211038765,18.777701999999998,1.844642471, Noise,0.629109
0,210876796,5.257754,7.4170151529999995,OTHPER,0.788407
0,210737698,4.6758690000000005,15.39192304, Noise,0.547722
0,211142662,9.463961,9.707257881,OTHPER,0.736013
0,210940129,19.716545999999997,0.7267355759999999, Noise,0.764576
0,210382628,5.580166,20.0,OTHPER,0.522526
0,210946752,14.60488,20.0, Noise,0.637785
0,211171206,10.377151,20.0,OTHPER,0.5762189999999999
0,210975104,14.426781,14.29411655, Noise,0.746598
0,210736730,17.144819000000002,19.75358815,OTHPER,0.64489
0,210677703,9.858266,20.0,OTHPER,0.745617
0,210950893,2.942768,20.0,OTHPER,0.5731069999999999
0,210750941,2.120059,2.1231104380000003,OTHPER,0.718929
0,211028100,0.282742,0.282760477,OTHPER,0.773478
0,210854460,17.924149,15.10196055, Noise,0.6360060000000001
0,210545274,13.917584,13.12404942, Noise,0.778667
0,210810957,0.819533,0.819438265,    EB,0.967793
0,211020662,11.485377,1.269270944, Noise,0.605288
0,211111751,11.829967,12.22353091,OTHPER,0.799419
0,210747818,19.716558,20.0, Noise,0.605537
0,210994243,4.750983,4.741173348,OTHPER,0.769821
0,210581549,15.161331,6.333019973, Noise,0.520828
0,210951230,7.534992999999999,15.69323825, Noise,0.5903689999999999
0,210362013,10.657604,9.422027015,OTHPER,0.585763
0,210959760,12.071365,14.1678043, Noise,0.544982
0,210364668,15.363554,14.96103795, Noise,0.5172800000000001
0,211075511,17.656619,0.17921629600000002, Noise,0.554929
0,210687882,19.716624,17.58679124, Noise,0.835292
0,210522494,0.475479,0.474746888,OTHPER,0.5863229999999999
0,210534608,14.974594,16.847578100000003, Noise,0.843168
0,211039307,8.330939,8.343346334,OTHPER,0.748422
0,210808028,9.941138,16.847578100000003, Noise,0.613433
0,210801652,14.959091,18.60732198, Noise,0.8364719999999999
0,211002233,19.716556,6.308103002, Noise,0.500713
0,210800597,3.983142,3.9866692280000002, Noise,0.533713
0,210670777,12.99993,17.58679124,OTHPER,0.657537
0,210431592,2.7195259999999997,2.712100237,OTHPER,0.791407
0,210395039,16.430505,13.01749271, Noise,0.693154
0,210494650,13.917557,13.80191578,OTHPER,0.517752
0,210451247,12.720381,20.0, Noise,0.774982
0,210553820,19.716568,14.5536205, Noise,0.523907
0,210518516,10.754477,20.0, Noise,0.750405
0,210351536,17.396978,19.0494853,OTHPER,0.946615
0,210524341,11.266613000000001,11.68883748, Noise,0.530296
0,210964181,14.787435999999998,11.27773617, Noise,0.583224
0,210447206,9.8583,9.826244946000001,OTHPER,0.8262700000000001
0,210784253,13.917596,10.01029732, Noise,0.545859
0,211029384,17.917957,0.268641795, Noise,0.7082970000000001
0,210510422,19.716554000000002,17.13246776, Noise,0.792467
0,210749840,19.716535,19.0494853, Noise,0.584492
0,210463182,19.716538,8.520708746, Noise,0.5639810000000001
0,211155915,13.443119,9.707257881, Noise,0.577788
0,210867398,12.99993,12.80948727,OTHPER,0.776417
0,210622388,3.8786629999999995,3.908911839,OTHPER,0.705213
0,210914638,8.15857,8.386991089,OTHPER,0.5124310000000001
0,211101218,0.218426,0.218398382,OTHPER,0.533953
0,211161522,11.949446,20.0,OTHPER,0.613129
0,210417498,1.7448299999999999,1.744299082,OTHPER,0.535678
0,210766989,15.166635000000001,1.33256755, Noise,0.5659029999999999
0,210496055,17.144826000000002,16.00658621,OTHPER,0.676808
0,210743041,11.949442,12.41280103,OTHPER,0.9861340000000001
0,210480014,13.443093,10.20137616, Noise,0.56381
0,210387006,17.396989,17.20925021,OTHPER,0.9689709999999999
0,211127799,2.7070830000000004,2.707520263,OTHPER,0.92868
0,211172253,13.755759,19.75358815, Noise,0.814513
0,210434629,8.390036,14.68693823,OTHPER,0.8750370000000001
0,211141637,5.606609,10.01545393,OTHPER,0.81395
0,210565212,2.202966,2.204862307,OTHPER,0.768766
0,210719565,19.716537,20.0, Noise,0.6268729999999999
0,210417477,14.974617000000002,13.12404942, Noise,0.649954
0,210530807,13.292047,13.34248336, Noise,0.5485800000000001
0,211080885,17.656627,14.5536205, Noise,0.6394569999999999
0,210514681,19.716585000000002,14.5536205, Noise,0.5232180000000001
0,210935263,12.071355,15.54112028, Noise,0.5474859999999999
0,210469238,10.754480000000001,19.75358815, Noise,0.53193
0,211007731,8.102704,11.0446688,OTHPER,0.8776079999999999
0,210996805,19.716607999999997,20.0,OTHPER,0.905565
0,210955784,4.240116,4.250921611,OTHPER,0.73402
0,210538431,12.720362,4.713297614, Noise,0.642777
0,211019012,19.716565,0.048066033, Noise,0.6271329999999999
0,210734074,13.29207,16.847578100000003, Noise,0.548147
0,210683034,15.363560999999999,11.12128014, Noise,0.755231
0,210777722,17.924160999999998,20.0, Noise,0.79452
0,210979706,15.5657,15.54112028,OTHPER,0.847316
0,210831392,8.632014999999999,8.612248102,OTHPER,0.9188930000000001
0,210379141,0.969334,0.9769271279999999,OTHPER,0.5597449999999999
0,210761622,10.198235,13.92176057, Noise,0.563187
0,210895009,16.656143,15.54112028, Noise,0.504628
0,210752074,13.917569,17.20925021,OTHPER,0.980809
0,210433982,12.195837,12.91265237,OTHPER,0.7822100000000001
0,210999447,13.292051999999998,13.68411675,OTHPER,0.96298
0,210797961,10.111052,10.07318993,OTHPER,0.931191
0,210468261,16.899896,18.18521939, Noise,0.705951
0,210460801,9.388836999999999,14.96103795,OTHPER,0.546283
0,210521832,9.94111,16.50079498, Noise,0.65667
0,210719272,3.94331,3.937712786,OTHPER,0.868432
0,210381185,9.540268,11.77468071,OTHPER,0.534308
0,210585361,19.716535999999998,20.0, Noise,0.5019100000000001
0,210530946,12.071374,19.51317428,OTHPER,0.696542
0,210583818,7.30242,18.18521939, Noise,0.599881
0,210353272,8.695489,18.60732198, Noise,0.561041
0,210917400,11.056006,20.0, Noise,0.507054
0,211069605,16.205408,16.67238347, Noise,0.523122
0,210734853,16.430467,16.67238347,OTHPER,0.882353
0,210836309,16.205408,15.84836353, Noise,0.580537
0,210925193,19.716547,3.852555645, Noise,0.528678
0,210910363,10.953641000000001,1.5369559480000001, Noise,0.5818439999999999
0,210760183,14.974584,17.58679124, Noise,0.732192
0,210694695,19.71661,20.0, Noise,0.701476
0,211070477,12.452575,11.86179414,OTHPER,0.9346270000000001
0,210379656,17.144823000000002,16.847578100000003, Noise,0.742226
0,210323140,10.28691,15.10196055, Noise,0.562438
0,210856601,19.393341,5.323656227, Noise,0.911259
0,210481290,19.71656,9.131313612000001, Noise,0.515139
0,210874775,13.755763,20.0, Noise,0.763337
0,210521154,19.716535,17.7818426, Noise,0.730928
0,210433289,12.72039,12.50965125,OTHPER,0.9580569999999999
0,211009352,15.161344,15.24556319,OTHPER,0.907956
0,211070428,17.396981,14.29411655, Noise,0.726837
0,210496396,15.363539999999999,20.0,OTHPER,0.533532
0,210659852,19.716544,19.51317428, Noise,0.60973
0,210389233,17.656613,18.82580772, Noise,0.721275
0,210355954,2.36599,2.36766329,OTHPER,0.80381
0,210990936,12.585046,12.03994607,OTHPER,0.587158
0,210641408,5.234478,10.43933339,OTHPER,0.643063
0,210486841,19.716576999999997,20.0, Noise,0.680672
0,210541255,12.858614999999999,16.67238347,OTHPER,0.5529999999999999
0,210971348,1.107672,1.107889301,OTHPER,0.9262540000000001
0,210550875,18.199885000000002,20.0,OTHPER,0.647034
0,211053020,17.396960999999997,13.45444989,OTHPER,0.506297
0,210996419,9.463968,3.0356020569999997,OTHPER,0.692333
0,211091354,9.314917,18.60732198,OTHPER,0.505921
0,210675159,12.195845,18.82580772,OTHPER,0.505486
0,210839733,12.720384,4.239680691, Noise,0.561956
0,210323749,16.899918,15.84836353, Noise,0.7858350000000001
0,210497605,19.70973,20.0, Noise,0.740667
0,210781990,14.787428,15.69323825, Noise,0.934931
0,211080974,19.716581,8.475664938, Noise,0.52695
0,211079906,14.252951000000001,20.0, Noise,0.545771
0,210944157,0.573156,0.573186988,OTHPER,0.670281
0,210352751,16.899914000000003,18.18521939, Noise,0.702116
0,210802607,15.363578,15.84836353, Noise,0.934679
0,211151436,7.347797999999999,15.10196055, Noise,0.6061300000000001
0,210745033,3.129609,20.0,OTHPER,0.643397
0,210796988,9.242131,8.899060244,OTHPER,0.6490199999999999
0,211042471,0.370264,0.370177208,OTHPER,0.556034
0,210743495,6.46444,9.422027015, Noise,0.600857
0,210754711,0.593874,0.5937780029999999,  RRab,0.730719
0,210966350,3.791643,3.815879041,OTHPER,0.897199
0,210324184,3.79165,3.788826617,OTHPER,0.9028719999999999
0,210390866,4.10762,4.077928698,OTHPER,0.9515870000000001
0,210408947,19.716549,20.0, Noise,0.58904
0,210520834,11.374925,12.60802469, Noise,0.564737
0,210754523,15.986421,17.02649374, Noise,0.643301
0,211053737,5.257752,6.648141415,OTHPER,0.78933
0,210791550,0.372714,0.37275914,OTHPER,0.8867889999999999
0,210604966,17.144823000000002,17.20925021,OTHPER,0.501722
0,210894969,1.803343,1.8011252640000002,OTHPER,0.556463
0,210433327,19.716614,17.7818426,OTHPER,0.539617
0,210717423,16.899910000000002,17.58679124,OTHPER,0.511833
0,211127729,8.215239,16.33270241, Noise,0.8354379999999999
0,211136239,1.456891,1.4560021840000001,OTHPER,0.767522
0,211096320,9.314913,0.189131455,OTHPER,0.519785
0,210764570,9.617828,14.96103795, Noise,0.5622189999999999
0,210731267,11.160308,20.0, Noise,0.555463
0,210678834,17.396976000000002,10.96910574, Noise,0.8827229999999999
0,211125662,14.974625,20.0, Noise,0.750264
0,210632918,13.144407999999999,20.0, Noise,0.668778
0,210896712,11.712798,20.0, Noise,0.543828
0,210938712,14.974623000000001,20.0, Noise,0.89171
0,210783013,14.252951000000001,20.0,OTHPER,0.8445280000000001
0,210587750,19.716569,20.0,OTHPER,0.7275119999999999
0,210438072,15.767789000000002,20.0, Noise,0.720771
0,210457896,17.144834,16.00658621, Noise,0.535796
0,211027563,19.71658,16.168, Noise,0.8120850000000001
0,210963597,13.292059,15.84836353, Noise,0.921215
0,211166852,14.426765,16.50079498,OTHPER,0.562087
0,210678152,8.698512,8.705775662,OTHPER,0.9623780000000001
0,210351973,10.754489999999999,14.5536205, Noise,0.530526
0,211039072,2.120061,18.393849399999997,OTHPER,0.64485
0,211036073,16.430477,13.01749271, Noise,0.65776
0,211059897,17.924142,20.0, Noise,0.914116
0,210784314,12.195827,10.07318993, Noise,0.528409
0,210758873,15.773295000000001,16.67238347, Noise,0.50117
0,210420318,1.114983,16.847578100000003,OTHPER,0.754904
0,210687428,19.709723,20.0,OTHPER,0.93579
0,210518812,1.9983,2.0953633419999997,OTHPER,0.714487
0,211094891,17.656660000000002,11.12128014, Noise,0.728593
0,210912613,4.750973,6.186402449,OTHPER,0.754847
0,210951145,11.597966,4.713297614,OTHPER,0.635336
0,210561058,6.877867,8.009887462,OTHPER,0.607401
0,210501762,13.755752,10.82103958,OTHPER,0.592493
0,211048319,2.658418,17.98126902,OTHPER,0.739453
0,210382166,9.463963,16.00658621, Noise,0.7086210000000001
0,210438133,10.286893,14.82272104, Noise,0.657648
0,210482617,8.390046,17.20925021, Noise,0.628041
0,210870993,18.484266,11.52085209, Noise,0.873909
0,211107465,14.60486,14.68693823,OTHPER,0.8661110000000001
0,210712178,17.144814,20.0, Noise,0.810786
0,211133550,19.71657,9.948185186, Noise,0.626942
0,210993655,7.732003,7.739237342999999,OTHPER,0.84451
0,211036854,14.426787,13.34248336, Noise,0.6500640000000001
0,210533695,13.917557999999998,12.22353091, Noise,0.6720619999999999
0,210523272,17.144817,15.24556319, Noise,0.651834
0,210633443,12.999931,12.50965125, Noise,0.660193
0,210937962,17.924167999999998,18.18521939,OTHPER,0.7917649999999999
0,210750806,7.993189999999999,7.249334516,OTHPER,0.546088
0,210493551,0.235188,0.23518837399999998,    EB,0.9128879999999999
0,210775313,11.485393,11.35762667,OTHPER,0.5892689999999999
0,210764431,19.71658,20.0,OTHPER,0.9366450000000001
0,210669355,15.773229999999998,14.82272104, Noise,0.717619
0,210721841,14.252944,14.1678043,OTHPER,0.754252
0,210928204,6.499969999999999,17.31751866,OTHPER,0.571263
0,210351339,9.696677000000001,18.18521939, Noise,0.626414
0,210946427,9.941136,10.01029732,OTHPER,0.739317
0,210341801,16.205397,4.162628595, Noise,0.5160060000000001
0,210654947,12.195853,11.52085209,OTHPER,0.507035
0,210931244,2.776981,2.773081631,OTHPER,0.8006840000000001
0,210427333,8.762936999999999,8.801356911000001,OTHPER,0.916091
0,210714581,13.292046,16.50079498, Noise,0.707068
0,210516032,7.393714,7.349020584,OTHPER,0.504613
0,210634390,13.144354000000002,19.0494853, Noise,0.698972
0,211038410,12.999939,18.393849399999997,OTHPER,0.550305
0,210507710,15.565719,14.68693823, Noise,0.7254649999999999
0,210688012,8.894692,17.58679124, Noise,0.793611
0,211049408,12.585047,13.01749271, Noise,0.548493
0,210741296,4.770147,4.870806114,OTHPER,0.561327
0,210676388,15.773229,19.27854202,OTHPER,0.625513
0,210902076,14.426760999999999,15.84836353,OTHPER,0.5118010000000001
0,210420034,16.205439000000002,20.0, Noise,0.659846
0,210482495,1.181812,1.182229762,OTHPER,0.892076
0,210385468,0.6557609999999999,0.655701593,OTHPER,0.522672
0,210897370,19.716567,17.98126902, Noise,0.670399
0,210930808,6.360186,6.383449147,OTHPER,0.6742739999999999
0,210878343,0.283488,4.9156068180000005,OTHPER,0.592579
0,210737354,19.716535,16.50079498, Noise,0.585952
0,210544563,13.443094,16.00658621, Noise,0.5218689999999999
0,210775959,19.716532,19.51317428, Noise,0.684226
0,210341214,11.374941999999999,12.91265237,OTHPER,0.5223140000000001
0,210811342,16.899936999999998,19.75358815,OTHPER,0.824626
0,210500854,18.199913000000002,9.049751361, Noise,0.605677
0,210800460,10.111044,12.13104396, Noise,0.743058
0,210421082,14.604898,16.847578100000003, Noise,0.640119
0,210808302,11.829924,18.60732198,OTHPER,0.548994
0,210485258,18.19988,18.82580772, Noise,0.6246619999999999
0,211143318,9.540282000000001,14.96103795, Noise,0.6075050000000001
0,211084085,19.080546,2.323065801, Noise,0.524849
0,210737027,15.986384,19.0494853, Noise,0.723838
0,210992005,16.430462,16.168, Noise,0.734632
0,210731481,16.661879000000003,16.847578100000003, Noise,0.513541
0,210473019,19.709766000000002,19.27854202,OTHPER,0.895804
0,210963715,11.37493,10.74849545, Noise,0.523729
0,211004306,7.39372,12.91265237,OTHPER,0.5796279999999999
0,210948490,19.080554,20.0, Noise,0.6068060000000001
0,210712066,12.19585,20.0, Noise,0.697392
0,210500132,15.773280999999999,20.0, Noise,0.655401
0,210737671,19.716566,17.98126902,OTHPER,0.939817
0,210601021,16.661893,17.20925021, Noise,0.57412
0,210984420,12.071352000000001,14.5536205, Noise,0.6036630000000001
0,210855521,12.720378,18.18521939,OTHPER,0.832048
0,210957099,11.374941,11.86179414,OTHPER,0.657578
0,210431233,11.949428,14.96103795, Noise,0.9448840000000001
0,210599695,13.144379999999998,15.54112028,OTHPER,0.6212880000000001
0,210340787,16.43048,20.0, Noise,0.5922069999999999
0,210959180,13.755729,14.68693823, Noise,0.5544520000000001
0,210946864,19.716565,17.7818426, Noise,0.771645
0,211018644,19.716559,19.75358815, Noise,0.61765
0,210529680,16.899889,12.13104396, Noise,0.671057
0,210452940,16.205425,20.0,OTHPER,0.6398189999999999
0,210788457,19.716626,15.39192304, Noise,0.612765
0,211099054,8.510756,18.393849399999997,OTHPER,0.8720100000000001
0,210856658,18.777678,15.10196055, Noise,0.9513799999999999
0,210826887,19.71656,15.54112028,OTHPER,0.905631
0,210952746,8.330933,8.343346334,OTHPER,0.8980309999999999
0,210829886,1.647623,1.64920426,OTHPER,0.822768
0,210512884,1.311526,5.9787779,OTHPER,0.650533
0,210361757,15.363554999999998,14.68693823, Noise,0.816285
0,210425498,10.377152,20.0,OTHPER,0.506074
0,210584974,0.460488,0.460696137,OTHPER,0.615548
0,210787200,19.716564,15.24556319, Noise,0.552221
0,210933802,19.716561,19.51317428,OTHPER,0.526659
0,210919316,14.782307000000001,16.847578100000003,OTHPER,0.5086229999999999
0,210651960,10.953647,19.0494853, Noise,0.537874
0,211099743,19.709756,20.0,OTHPER,0.574371
0,210754525,14.252958999999999,17.39597255, Noise,0.565929
0,210497570,19.716576,20.0, Noise,0.759598
0,210490213,4.7509760000000005,4.296487754,OTHPER,0.885776
0,210694306,11.59797,20.0,OTHPER,0.512875
0,210966356,14.974632000000001,15.24556319, Noise,0.518946
0,211035026,18.777701,19.75358815,OTHPER,0.9114639999999999
0,210646997,0.715232,0.715386235,OTHPER,0.60754
0,210716159,19.716559,7.8146814010000005, Noise,0.75497
0,211120428,15.565716,0.349137839, Noise,0.709879
0,210766284,7.681782000000001,7.776776402,OTHPER,0.975891
0,210923049,3.5208150000000002,3.53021214,OTHPER,0.6341060000000001
0,210531020,14.426742,10.606286599999999, Noise,0.676285
0,211008786,19.716564,13.34248336,OTHPER,0.605889
0,210480290,3.187557,3.1864274569999997,OTHPER,0.7360680000000001
0,211087906,16.899924,14.82272104, Noise,0.763031
0,210906008,15.363567000000002,11.19896174,OTHPER,0.652174
0,211010255,11.374934,15.10196055, Noise,0.594124
0,210370134,10.65391,20.0,OTHPER,0.514325
0,210732232,3.002519,3.012785055,OTHPER,0.573503
0,211023631,15.565737,14.04370486, Noise,0.611951
0,210390334,13.1444,0.341042819,OTHPER,0.682709
0,211156737,6.429322,6.513107121,OTHPER,0.935147
0,211080155,19.716563,0.244436381,OTHPER,0.743871
0,210434442,19.716618,20.0,OTHPER,0.513083
0,210434940,13.597645000000002,2.680361998,OTHPER,0.552291
0,210790411,11.712826,10.33286691,OTHPER,0.568761
0,211034737,19.716613,20.0,OTHPER,0.9285620000000001
0,211018587,19.709753,13.01749271, Noise,0.7847890000000001
0,210779259,10.468972,10.46779162,OTHPER,0.7708189999999999
0,211105604,19.716588,7.891610835, Noise,0.871826
0,210631912,19.709744,9.948185186, Noise,0.5276890000000001
0,210786450,2.351874,5.890907975,OTHPER,0.688422
0,210442366,10.853155000000001,17.02649374, Noise,0.614611
0,210471702,4.549979,4.426984557,OTHPER,0.666931
0,210717997,13.597622,7.382861318, Noise,0.611308
0,211006096,11.056007000000001,20.0, Noise,0.725889
0,211017569,19.716549,11.0446688,    EA,0.587387
0,211077253,13.597642,10.20137616, Noise,0.5126569999999999
0,210733147,9.54026,9.534083997,OTHPER,0.639625
0,210513580,10.025367,20.0, Noise,0.589618
0,210664763,13.755721,19.51317428, Noise,0.623537
0,210468114,12.07135,19.0494853,OTHPER,0.511058
0,210856110,9.540287,9.534083997,OTHPER,0.887739
0,211102801,15.773292000000001,20.0,OTHPER,0.667207
0,210343184,15.986413,18.60732198, Noise,0.5662010000000001
0,211035079,18.484287,18.60732198,OTHPER,0.92464
0,210970195,16.656131,8.386991089, Noise,0.6718609999999999
0,210514687,8.572409,17.20925021, Noise,0.5853109999999999
0,210367456,19.71655,20.0, Noise,0.546338
0,211008736,17.92419,18.60732198, Noise,0.570303
0,211054486,10.953648,8.566233882, Noise,0.554451
0,210851943,12.452568,17.98126902, Noise,0.574675
0,210388524,17.144826000000002,16.50079498,OTHPER,0.522061
0,210743562,17.924175,20.0, Noise,0.590727
0,210416291,16.205407,16.33270241, Noise,0.571853
0,211120536,19.716576999999997,2.841896868, Noise,0.864555
0,211158189,10.468982,20.0, Noise,0.516419
0,210754609,7.3937100000000004,7.70205895,OTHPER,0.711457
0,210646889,12.999912,17.39597255, Noise,0.530424
0,211102442,9.388864,15.24556319,OTHPER,0.580442
0,210717382,18.199921,20.0, Noise,0.6383850000000001
0,210848772,10.657592,17.39597255, Noise,0.656227
0,211105577,16.205414,14.82272104, Noise,0.7047359999999999
0,210378897,19.716545999999997,17.98126902, Noise,0.507517
0,211000571,14.426747,20.0, Noise,0.638195
0,210718708,10.198205999999999,20.0, Noise,0.622175
0,210754282,19.716535999999998,20.0, Noise,0.740751
0,210944758,7.883895,17.98126902, Noise,0.525514
0,210830899,13.917570999999999,13.68411675,OTHPER,0.936997
0,210480153,8.962088,8.998957125,OTHPER,0.990325
0,210425291,8.762936,17.98126902, Noise,0.5767100000000001
0,210780385,15.166587,20.0,OTHPER,0.536591
0,210786511,9.314905,16.33270241,OTHPER,0.513671
0,210657912,19.716629,19.27854202, Noise,0.523806
0,210399450,15.363582000000001,15.24556319, Noise,0.766007
0,210683815,15.986377,15.69323825, Noise,0.5150020000000001
0,210491941,14.604860999999998,18.18521939, Noise,0.631305
0,210826837,19.71656,20.0,OTHPER,0.908013
0,210942311,2.469713,2.469786139,OTHPER,0.910696
0,210377879,17.924135999999997,11.52085209, Noise,0.608737
0,210574477,19.716534,14.5536205, Noise,0.673588
0,210531858,2.582957,7.776776402,OTHPER,0.6000260000000001
0,210738293,19.716537,9.258794879, Noise,0.695925
0,210576077,10.562428,15.69323825, Noise,0.528253
0,210994616,11.160311,10.96910574,OTHPER,0.683556
0,211005922,16.430486,20.0, Noise,0.7291529999999999
0,210616746,12.585073,2.3592406, Noise,0.724734
0,210762887,17.65663,12.70795757, Noise,0.5414720000000001
0,210668880,10.373539,20.0,OTHPER,0.533946
0,211084002,15.363570999999999,20.0, Noise,0.503283
0,210580236,11.485361,2.606290555,OTHPER,0.518367
0,210947240,19.716559,19.0494853, Noise,0.518254
0,210472186,15.363554,10.20137616, Noise,0.9504450000000001
0,210394263,2.086407,19.27854202,OTHPER,0.506929
0,210634902,6.6088949999999995,6.648141415,OTHPER,0.893474
0,210447822,8.272677,8.215095631,OTHPER,0.962666
0,211026028,7.169661,16.847578100000003, Noise,0.526924
0,210938517,14.604875,20.0,OTHPER,0.566997
0,210500368,19.716542999999998,20.0, Noise,0.51084
0,210750472,15.363569,20.0, Noise,0.6683680000000001
0,211064666,16.205402,16.00658621,OTHPER,0.6439819999999999
0,211143714,14.426765,20.0, Noise,0.643976
0,210654881,8.130542,4.0572895760000005,    EA,0.997175
0,210948625,19.716575,10.82103958, Noise,0.541824
0,211095199,4.498075,4.5269828169999995,OTHPER,0.8565520000000001
0,211095344,16.430509,17.20925021, Noise,0.533704
0,211064956,15.773259,17.98126902, Noise,0.8561049999999999
0,210545136,14.426738,9.591117994, Noise,0.532503
0,210671008,13.144356,18.18521939, Noise,0.7792020000000001
0,210993662,3.4489629999999996,3.439337552,OTHPER,0.8339540000000001
0,211029187,19.716557,20.0,OTHPER,0.50121
0,211178851,17.144854000000002,20.0, Noise,0.785641
0,210726248,8.047587,13.80191578,OTHPER,0.556501
0,211063299,8.102717,7.970069948,OTHPER,0.992924
0,210644943,14.604861999999999,11.43865711, Noise,0.796701
0,210669534,19.702948000000003,15.84836353,OTHPER,0.603965
0,211134660,10.111066000000001,15.69323825, Noise,0.607878
0,210365600,19.716551000000003,14.29411655, Noise,0.58329
0,210810141,19.716556,16.00658621, Noise,0.724471
0,210524142,12.322878999999999,20.0, Noise,0.528094
0,210811059,19.716542999999998,12.22353091, Noise,0.671245
0,210903106,19.716579,16.50079498,OTHPER,0.5161060000000001
0,210500490,12.195796000000001,19.77367818, Noise,0.7050109999999999
0,210356056,13.91758,8.9487299, Noise,0.6204390000000001
0,210853495,14.787405999999999,20.0, Noise,0.5423
0,210845609,10.377127999999999,17.20925021,OTHPER,0.613394
0,210458661,0.422045,0.421902357,OTHPER,0.907955
0,210456778,15.773269,16.50079498, Noise,0.6666489999999999
0,210729672,19.716535,3.797801372, Noise,0.608953
0,211100538,6.129505,6.115610342999999,OTHPER,0.9304520000000001
0,210681009,5.798991,5.76384146,OTHPER,0.815314
0,211058796,16.205391,15.54112028, Noise,0.850123
0,210739048,19.696129,12.80948727, Noise,0.9339860000000001
0,210492045,5.426591,5.341391997,OTHPER,0.8460190000000001
0,210869954,19.080546,20.0, Noise,0.687412
0,210441911,19.716544,8.475664938, Noise,0.5596180000000001
0,210427850,11.829925,11.77468071,OTHPER,0.948343
0,211161128,13.597641000000001,14.04370486,OTHPER,0.925658
0,210516237,9.776816,18.60732198, Noise,0.564509
0,210436426,19.716589000000003,19.75358815, Noise,0.771606
0,210500276,19.716606,18.60732198,OTHPER,0.638766
0,210524894,7.393719,7.48627967,OTHPER,0.801399
0,211155479,13.917585,2.614791662, Noise,0.774161
0,210523028,2.51166,5.431873479, Noise,0.522401
0,211040245,1.110792,1.110190747,OTHPER,0.563908
0,210713149,19.393359,13.45444989, Noise,0.627762
0,210447892,15.560314000000002,19.75358815, Noise,0.503078
0,210448893,9.858274,17.39597255,OTHPER,0.858994
0,210866172,9.314912,9.422027015,OTHPER,0.9327049999999999
0,211014809,15.358247,14.5536205, Noise,0.685805
0,210668156,0.05031,0.050308772, DSCUT,0.525065
0,210449466,7.041638000000001,17.98126902, Noise,0.5053340000000001
0,211029076,0.474336,0.47390493,OTHPER,0.594781
0,210427245,19.716586,11.86179414, Noise,0.566129
0,210680434,14.974585000000001,14.68693823,OTHPER,0.600923
0,210431204,2.646522,2.631961342,OTHPER,0.698186
0,210937794,19.716558,18.82580772, Noise,0.690408
0,210578857,2.060965,2.065667338,OTHPER,0.788143
0,210783094,4.970559,9.953277993,OTHPER,0.871851
0,210852423,14.787444,4.366698508, Noise,0.5032
0,211145766,16.661903,20.0, Noise,0.558062
